City,Venue,Venue Latitude,Venue Longitude,Category Class,Venue Category,class1,class2
Brugge,Lieven,51.20970397465292,3.2271659153825274,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Brugge,Stadhuis,51.20842784986741,3.22693961815633,https://ss3.4sqi.net/img/categories_v2/building/cityhall_,City Hall,building,building cityhall_
Brugge,Bodega Lorena's,51.20689914090281,3.2233540803443836,https://ss3.4sqi.net/img/categories_v2/food/tapas_,Tapas Restaurant,food,food tapas_
Brugge,Espressobar - I Love Coffee,51.20949954131396,3.2224486806203902,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Brugge,Hotel Prinsenhof,51.20819457318219,3.2196308195248093,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Brugge,Restaurant Patrick Devos,51.206572637676594,3.2207837964753736,https://ss3.4sqi.net/img/categories_v2/food/default_,Belgian Restaurant,food,food default_
Brugge,Twee Meisjes,51.21141808187399,3.220767497104198,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_
Brugge,Bruges Beer Museum Bar,51.20857775619576,3.2251307048387026,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Brugge,PandHotel,51.207024438520406,3.227939442911792,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Brugge,Paul’s Boutique,51.208484550020216,3.22251196895245,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint,food,food burger_
Brugge,'t Brugs Beertje,51.20686845672329,3.2217568092277435,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Brugge,Duvelorium Grand Beer Café,51.20884376692861,3.224386645967323,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Brugge,Amunì Slow Food Pizza,51.20945173559984,3.227029765055424,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Brugge,Bakkerij Sint Paulus,51.210393085027924,3.2244371872502517,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Brugge,Brugse Gin Club,51.207082510855095,3.2293547060697483,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar,nightlife,nightlife cocktails_
Brugge,De Coulissen,51.21019696539975,3.223550684969265,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,nightlife,nightlife nightclub_
Brugge,Café Pick,51.20938404829585,3.223474795104043,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Brugge,Bistro Bruut,51.20883410858471,3.229262305167842,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Brugge,Brouwerij Bourgogne des Flandres,51.206771,3.226414,https://ss3.4sqi.net/img/categories_v2/food/brewery_,Brewery,food,food brewery_
Brugge,Brasserie Raymond,51.2093404353606,3.2230465463472897,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie,food,food french_
Brugge,Hap,51.20648727204723,3.2200983686873976,https://ss3.4sqi.net/img/categories_v2/food/default_,Comfort Food Restaurant,food,food default_
Brugge,Sanseveria,51.20847369664918,3.2302809593712394,https://ss3.4sqi.net/img/categories_v2/food/bagels_,Bagel Shop,food,food bagels_
Brugge,That's Toast,51.20638783842239,3.2192520444275883,https://ss3.4sqi.net/img/categories_v2/food/breakfast_,Breakfast Spot,food,food breakfast_
Brugge,ZARA,51.2060388837992,3.221156815128809,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Brugge,Martin's Relais,51.21226377927138,3.2263894853201687,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Brugge,'t Brugs Pitahuis,51.20961055391072,3.226691893843226,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,Middle Eastern Restaurant,food,food middleeastern_
Brugge,Restaurant Le Mystique,51.210015292738845,3.2238084010809755,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Brugge,Grand Cafe Du Théâtre,51.210172052528655,3.223340555110316,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Brugge,Bocca,51.205777287193634,3.2195411486340637,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Brugge,The Monk Beerpub 'n Poolbar,51.21113871663064,3.2241551761367337,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Brugge,Kok au Vin,51.21199200213592,3.219825674035893,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Brugge,Den Gouden Karpel,51.20769176761551,3.227778622972475,https://ss3.4sqi.net/img/categories_v2/food/seafood_,Seafood Restaurant,food,food seafood_
Brugge,Belfort,51.20799880905689,3.2250159212184464,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site,arts_entertainment,arts_entertainment historicsite_
Brugge,Hotel Bourgoensch Hof,51.207533480501574,3.2267727079972732,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Brugge,Riesling en Pinot,51.209881980131094,3.2301318580798086,https://ss3.4sqi.net/img/categories_v2/food/winery_,Wine Bar,food,food winery_
Brugge,Dille & Kamille,51.20652571982061,3.2225701370079434,https://ss3.4sqi.net/img/categories_v2/shops/default_,Herbs & Spices Store,shops,shops default_
Brugge,Hill’s Donuts,51.20891828284936,3.2220842950077957,https://ss3.4sqi.net/img/categories_v2/food/donuts_,Donut Shop,food,food donuts_
Brugge,The Chocolate Crown,51.207799067314454,3.2275957505177435,https://ss3.4sqi.net/img/categories_v2/shops/candystore_,Chocolate Shop,shops,shops candystore_
Brugge,Jüttu,51.20694171932593,3.2195227623530163,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Brugge,Zushi,51.206608994140126,3.219378832935589,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant,food,food sushi_
Brugge,De Mangerie,51.20666222127422,3.224228224899908,https://ss3.4sqi.net/img/categories_v2/food/mediterranean_,Mediterranean Restaurant,food,food mediterranean_
Brugge,Monsieur Ernest,51.20747124185462,3.217903259454149,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Brugge,Brazi's - Sandwich Shop,51.20931762426917,3.2227145823745507,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Brugge,Wijnbar Est,51.20746499987429,3.228059179664676,https://ss3.4sqi.net/img/categories_v2/food/winery_,Wine Bar,food,food winery_
Brugge,Breydel De Coninc,51.208582735474,3.2263920899866227,https://ss3.4sqi.net/img/categories_v2/food/seafood_,Seafood Restaurant,food,food seafood_
Brugge,Babette,51.206636415812476,3.2190641359865846,https://ss3.4sqi.net/img/categories_v2/food/salad_,Salad Place,food,food salad_
Brugge,ZARA Kids,51.20593570983314,3.2207142003154785,https://ss3.4sqi.net/img/categories_v2/shops/apparel_kids_,Kids Store,shops,shops apparel_kids_
Brugge,De Florentijnen,51.211146669323284,3.2242068080502557,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Brugge,Leeloo,51.20955437634429,3.2222199840760513,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Brugge,Historium,51.20920638909715,3.2247601483945987,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,arts_entertainment,arts_entertainment museum_history_
Namen,Chez Gaby,50.468472059302556,4.867084082146597,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food Restaurant,food,food fastfood_
Namen,Chez Chen,50.46822706735246,4.8662269468578385,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian Restaurant,food,food asian_
Namen,Place du Vieux,50.46327684129348,4.864926486411785,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_,Beer Garden,nightlife,nightlife beergarden_
Namen,Coffee & More,50.464172756483926,4.867095119662939,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Namen,Théâtre de Namur,50.46402010206318,4.867835250698915,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_,Theater,arts_entertainment,arts_entertainment performingarts_theater_
Namen,Les Coulisses,50.46346539283024,4.868236311995948,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Namen,Thaï Store,50.46834920718568,4.87217356768561,https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_,Gourmet Shop,shops,shops food_gourmet_
Namen,Le Bouffon Du Roi,50.46621365434641,4.861008668482691,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Le Caprice d'Ambiance,50.467221178111714,4.870806788192731,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar,nightlife,nightlife cocktails_
Namen,ZARA,50.46503304093103,4.865114444810113,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Namen,Parfums De Cuisine,50.46233773464286,4.866318912882615,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,La Petite Boulangerie,50.46452805262805,4.863292127700832,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Namen,VinoVino,50.4621655171755,4.86532776224032,https://ss3.4sqi.net/img/categories_v2/food/winery_,Wine Bar,food,food winery_
Namen,Le Pain Quotidien,50.46361340231513,4.863596798743174,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Namen,Cedryc Coiffeur Designer,50.46300328584153,4.86450566342032,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,shops,shops salon_barber_
Namen,La Maison des Desserts,50.46444884550952,4.864228768104714,https://ss3.4sqi.net/img/categories_v2/food/dessert_,Dessert Shop,food,food dessert_
Namen,Le Collège,50.463727152222994,4.86346765203402,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Les Cup'inn,50.4625982694412,4.864642113736747,https://ss3.4sqi.net/img/categories_v2/food/cupcakes_,Cupcake Shop,food,food cupcakes_
Namen,Café Delahaut,50.46321488898405,4.86614380310184,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,food,food cafe_
Namen,Havana Lounge,50.463371386585436,4.8649048461768665,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,nightlife,nightlife default_
Namen,La Cuve à Bière,50.46214477256423,4.8641934894558885,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,L'Espièglerie,50.46392772038265,4.87164476694112,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,La Cantina,50.46307756346022,4.865367325786399,https://ss3.4sqi.net/img/categories_v2/food/tapas_,Tapas Restaurant,food,food tapas_
Namen,Le Chapitre,50.464424,4.859460400000001,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Barnabeer,50.46553786387254,4.862484138967913,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Namen,Place du Marché Aux Légumes,50.46330383728564,4.8649319850715305,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,Emocion,50.463686926284296,4.86408442450001,https://ss3.4sqi.net/img/categories_v2/food/spanish_,Spanish Restaurant,food,food spanish_
Namen,Place de l'Ange,50.46412040853932,4.86537225017404,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,Le Patanthrope,50.46263713507013,4.864538663714258,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,Sushi-Box,50.46617914806814,4.8643624554925005,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant,food,food sushi_
Namen,Ogawa,50.46306853429232,4.865785783286387,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant,food,food sushi_
Namen,Bershka,50.46581553589208,4.8653202938499325,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Namen,Slumberland,50.464904284493024,4.863513566766459,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_,Bookstore,shops,shops bookstore_
Namen,Citadelle de Namur,50.45905452243265,4.86069917678833,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site,arts_entertainment,arts_entertainment historicsite_
Namen,Place d'Armes,50.463131697199756,4.867483036623286,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,Starbucks,50.46848853549206,4.8627310797760925,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Namen,Cat's Corner,50.46268813174873,4.8644855880571765,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food Restaurant,food,food fastfood_
Namen,Chez Riz,50.46357853521921,4.864789168753877,https://ss3.4sqi.net/img/categories_v2/food/japanese_,Japanese Restaurant,food,food japanese_
Namen,Le Myconos,50.46286845961949,4.865477378158889,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant,food,food greek_
Namen,Le Roma,50.46650738128753,4.870923214491329,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Namen,Di,50.46514475934507,4.865107294643316,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop,shops,shops beauty_cosmetic_
Namen,Namur Capitale de la Bière et du Terroir,50.46147240659591,4.86851762437074,https://ss3.4sqi.net/img/categories_v2/event/default_,Festival,event,event default_
Namen,Les Poules à Lier,50.4631,4.86479,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar,nightlife,nightlife pub_
Namen,Ursule et Pétula,50.46670599846678,4.859861082806512,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Namen,Brasserie François,50.46401615817218,4.86063218704681,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,Tasty Bar & Burger,50.462999366575715,4.865683933912479,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint,food,food burger_
Namen,Place Saint-Aubain,50.46432406360592,4.860814849722541,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,Musée Félicien Rops,50.46299572034316,4.8627924182489535,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,arts_entertainment,arts_entertainment museum_art_
Namen,L'Ilot Pâtes,50.46758427415178,4.863625708406571,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Namen,Friterie de l'Avenir,50.46824831606552,4.860087029255472,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Namen,Le Cameo,50.466785021380026,4.863825449304281,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,Indie Movie Theater,arts_entertainment,arts_entertainment movietheater_
Namen,Ibis Namur Centre,50.46649002912611,4.870924971395539,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Namen,Bio-Planet,50.462105083492965,4.876925794901556,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Health Food Store,shops,shops food_grocery_
Namen,Les Tanneurs de Namur,50.463903329108284,4.871373680955946,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Namen,Le Grill des Tanneurs,50.46392704078572,4.871280542190523,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_,Steakhouse,food,food steakhouse_
Namen,La Brasserie du Quai,50.46551664630028,4.879867151697153,https://ss3.4sqi.net/img/categories_v2/food/seafood_,Seafood Restaurant,food,food seafood_
Namen,Libris Agora,50.46474933091097,4.865794415845444,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_,Bookstore,shops,shops bookstore_
Namen,Le Pain Quotidien,50.457652,4.869174,https://ss3.4sqi.net/img/categories_v2/food/breakfast_,Breakfast Spot,food,food breakfast_
Namen,Le Laboratoire,50.466173422502244,4.860800780628531,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Au Bombay,50.4675,4.8682300000000005,https://ss3.4sqi.net/img/categories_v2/food/indian_,Indian Restaurant,food,food indian_
Namen,Cat's Corner,50.45497161617915,4.876550865378803,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place,food,food snacks_
Namen,Zest Fresh Juice Bar,50.46873979792124,4.862567475058672,https://ss3.4sqi.net/img/categories_v2/food/juicebar_,Juice Bar,food,food juicebar_
Namen,Galeria Inno,50.46303747160774,4.867157204956847,https://ss3.4sqi.net/img/categories_v2/shops/departmentstore_,Department Store,shops,shops departmentstore_
Namen,Charlie's Capitainerie & Club,50.455497015542,4.863972791164928,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Place du Théâtre,50.46398680733491,4.8678118562257575,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,La Fraiche Heure,50.46093163181986,4.876870491661721,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Namen,Belvédère,50.455389257750646,4.856449106930403,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Concert Hall,arts_entertainment,arts_entertainment musicvenue_
Namen,Place du Grognon,50.461328955446064,4.868836998939513,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Namen,Le Café de Flore,50.462738,4.867413,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Gecko,50.462934999884396,4.865532888847716,https://ss3.4sqi.net/img/categories_v2/food/thai_,Thai Restaurant,food,food thai_
Namen,Parc Attractif Reine Fabiola,50.458070263336325,4.852638798125541,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/themepark_,Theme Park,arts_entertainment,arts_entertainment themepark_
Namen,Roberto,50.45874597499858,4.884077489005253,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Namen,La Capitainerie,50.455472896636,4.864019010855785,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,food,food cafe_
Namen,L'Agathopède,50.455306100999664,4.861786281971729,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Namen,Chez Sideshin,50.46864284770506,4.856045639257257,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian Restaurant,food,food asian_
Namen,The Royal Snail,50.455302344622325,4.861903007960377,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Namen,Les Champs Élysées,50.46696333263647,4.885286686756771,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,Parc de La Plante,50.45067300995815,4.859765768051148,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,parks_outdoors,parks_outdoors park_
Namen,Le Château de Namur,50.454796541630074,4.855512065560309,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Namen,BD World,50.45391804852437,4.874173094624612,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_,Bookstore,shops,shops bookstore_
Namen,Sawasdee,50.4644712852584,4.893033239873773,https://ss3.4sqi.net/img/categories_v2/food/thai_,Thai Restaurant,food,food thai_
Namen,Ot's,50.475295733859475,4.875877604596695,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food Restaurant,food,food fastfood_
Namen,Carrément Bon,50.48063114048403,4.882234143889776,https://ss3.4sqi.net/img/categories_v2/food/cupcakes_,Cupcake Shop,food,food cupcakes_
Namen,Schtouff,50.45794407881011,4.867281259972973,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,NE5T,50.45533538159249,4.847465524121565,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,travel,travel hotel_
Namen,ADEPS,50.45729524248119,4.875326358894473,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness Center,building,building gym_
Namen,Action,50.47509344379093,4.874932632408974,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_,Discount Store,shops,shops discountstore_
Namen,Le Pourquoi Pas,50.46455504840487,4.893533195771363,https://ss3.4sqi.net/img/categories_v2/food/default_,Food,food,food default_
Namen,Caprice,50.48145503074284,4.883795542717608,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Namen,La Brasserie,50.477984329082716,4.878091335304778,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Namen,Acinapolis ,50.45393099832799,4.874169633998989,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,Movie Theater,arts_entertainment,arts_entertainment movietheater_
Namen,Normandie,50.460814715524165,4.842877400172436,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Namen,Soeur²,50.46530121240262,4.839954139594264,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Namen,AD Delhaize,50.46322445430898,4.8433240192413916,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Namen,Colruyt,50.46496714691473,4.896906780613358,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Namen,DreamLand,50.464851321763796,4.896887204937221,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toy / Game Store,shops,shops toys_
Namen,Piscine de Saint-Servais,50.47620227981386,4.846172332763672,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Gym Pool,parks_outdoors,parks_outdoors pool_
Namen,Lucky Ball,50.46102135280609,4.8389680163190185,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Namen,Auberge de Jeunesse Félicien Rops,50.44817017360235,4.858674412404325,https://ss3.4sqi.net/img/categories_v2/travel/hostel_,Hostel,travel,travel hostel_
Namen,Carrefour market,50.45858,4.8358669999999995,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,shops,shops food_grocery_
Leuven,Den Boule,50.881366956839145,4.701514905115698,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Leuven,Kaasambacht Elsen,50.88082111323961,4.6996884763915165,https://ss3.4sqi.net/img/categories_v2/shops/food_cheese_,Cheese Shop,shops,shops food_cheese_
Leuven,Bistro Tribunal,50.880845495518294,4.7019513831628315,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro,food,food default_
Leuven,Oude Markt,50.87847782471543,4.6997803592499885,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Leuven,Zoff,50.88063970412224,4.69972670853704,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Leuven,Bar Nine,50.878347471818635,4.699745534856632,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar,nightlife,nightlife cocktails_
Leuven,Barbóék,50.88098949281822,4.701103527132738,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Leuven,DONKI,50.87848213059266,4.699732220456123,https://ss3.4sqi.net/img/categories_v2/food/burrito_,Burrito Place,food,food burrito_
Leuven,Burger Folie,50.87839125652396,4.701125139588336,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint,food,food burger_
Leuven,'t Galetje 2.0,50.87891422773357,4.700205539059956,https://ss3.4sqi.net/img/categories_v2/food/icecream_,Ice Cream Shop,food,food icecream_
Leuven,Koffie Onan,50.878529405117796,4.699203846409408,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Leuven,Flying Tiger,50.879531452764724,4.6996835182394525,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,Gift Shop,shops,shops giftshop_
Leuven,Grote Markt,50.879128992003935,4.701365621894002,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Leuven,De Optimist,50.881510486527176,4.699874332348852,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Leuven,Bar Louis,50.8792199372527,4.70071172060545,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie,food,food french_
Leuven,Moochie Frozen Yogurt,50.88016427396017,4.700353575837989,https://ss3.4sqi.net/img/categories_v2/food/frozenyogurt_,Frozen Yogurt Shop,food,food frozenyogurt_
Leuven,D'Entreprise,50.87839424349072,4.700568135248648,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar,nightlife,nightlife cocktails_
Leuven,Mixte,50.8809389873388,4.699339703830415,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,shops,shops apparel_women_
Leuven,Sakura Sushi & Sashimi,50.87813201894124,4.70301538832139,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant,food,food sushi_
Leuven,The Grasshopper,50.88061893211225,4.70024155035984,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toy / Game Store,shops,shops toys_
Leuven,Baracca,50.878030072656976,4.703518826621156,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Leuven,Soup Away,50.87801229650962,4.703607212413749,https://ss3.4sqi.net/img/categories_v2/food/soup_,Soup Place,food,food soup_
Leuven,Bar Rustic,50.878565412641535,4.699790638055289,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Leuven,Loving Hut Leuven,50.8791,4.703119999999999,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,Vegetarian / Vegan Restaurant,food,food vegetarian_
Leuven,Punto Caffè,50.87949180960403,4.70393844629828,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Leuven,Boccone,50.87895400184161,4.702847571752313,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Leuven,Leuven Central,50.88013199092811,4.700955525746604,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Leuven,PepeNero,50.878126722140024,4.702944109725169,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Leuven,Le Pain Quotidien,50.87861100047957,4.6993555392693915,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Leuven,De Werf,50.877065572360074,4.701641465769555,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie,food,food french_
Leuven,La Stanza,50.88091306141529,4.698830853162377,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Leuven,Swartehond Koffiehuis,50.8781777385721,4.697672828279104,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Leuven,'t Galetje,50.87785337238508,4.703715592665031,https://ss3.4sqi.net/img/categories_v2/food/icecream_,Ice Cream Shop,food,food icecream_
