City,Venue,Venue Latitude,Venue Longitude,Category Class,Venue Category,class1,class2,Cluster Labels
Waregem,'t Croissanske,50.884248790783644,3.4268836365373736,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_,3
Waregem,Game Mania,50.88552239834682,3.4286058695655854,https://ss3.4sqi.net/img/categories_v2/shops/videogames_,Video Game Store,shops,shops videogames_,3
Waregem,Huis Clovis,50.88662458967084,3.431647445007425,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,food,food deli_,3
Waregem,Markt,50.88661823139491,3.4323282666293244,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_,3
Waregem,De Treffer,50.88462087748138,3.4298131196305266,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,nightlife,nightlife sportsbar_,3
Waregem,Dobbels-Lefevere Dranken,50.89133730474244,3.4316466989660017,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_,Wine Shop,shops,shops food_wineshop_,3
Waregem,Il Basilico Ristorante,50.88678353067022,3.4327984329072647,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_,3
Waregem,Hunkemöller,50.88682042077471,3.431465327739716,https://ss3.4sqi.net/img/categories_v2/shops/apparel_lingerie_,Lingerie Store,shops,shops apparel_lingerie_,3
Waregem,Lagota,50.885290617145394,3.4285252706448643,https://ss3.4sqi.net/img/categories_v2/shops/tanning_salon_,Tanning Salon,shops,shops tanning_salon_,3
Waregem,Vertigo,50.88593233295626,3.4295602782572545,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_,3
Waregem,Kasteelconcerten,50.88868275733027,3.432273563589684,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,nightlife,nightlife nightclub_,3
Waregem,Berto,50.8855230870865,3.4345542794467967,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_,3
Waregem,POP.,50.88518845245175,3.4275186065685648,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_,3
Waregem,China Afhaalchinees,50.88958269871111,3.4295448728360944,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_,3
Waregem,Sporthal De Treffer,50.884899982072646,3.4298958776557984,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,shops,shops sports_outdoors_,3
Waregem,Zorba - De Griek,50.89226482783568,3.427091821089713,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant,food,food greek_,3
Waregem,Lunchbar Mellon,50.886052373313895,3.4321758007419847,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_,3
Waregem,Brooklyn,50.8858867403741,3.4291039024106715,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_,3
Waregem,Optiek Jan Vererfven,50.884502898049256,3.4265497664480282,https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_,Optical Shop,building,building medical_opticalshop_,3
Waregem,By Getty,50.88527552329112,3.434343338012696,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_,3
Waregem,Rituals,50.88606093,3.43242267,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop,shops,shops beauty_cosmetic_,3
Waregem,Frituur d' Oude Markt,50.88938948194563,3.42978780822858,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_,3
Waregem,"eet en praatcafe ""in den juke-box""",50.887177517896546,3.4190250565578286,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place,food,food snacks_,3
Waregem,Colruyt,50.889952866102455,3.423376930899656,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_,3
Waregem,CC De Schakel,50.88473316460348,3.4323667327598613,https://ss3.4sqi.net/img/categories_v2/building/default_,Cultural Center,building,building default_,3
Waregem,Vijvers Gaverbeek,50.88397086316118,3.4315912245979647,https://ss3.4sqi.net/img/categories_v2/shops/food_fishmarket_,Fishing Spot,shops,shops food_fishmarket_,3
Waregem,Den bar Chiro Gaverke,50.88757824565983,3.4189736165726017,https://ss3.4sqi.net/img/categories_v2/building/default_,Social Club,building,building default_,3
Waregem,De Hoop,50.89110565166396,3.4273317441926627,https://ss3.4sqi.net/img/categories_v2/food/default_,Buffet,food,food default_,3
Waregem,'t Kafaet,50.891974019392045,3.425559790826179,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_,3
Waregem,Colora,50.89408518599196,3.4292321371013155,https://ss3.4sqi.net/img/categories_v2/shops/furniture_,Furniture / Home Store,shops,shops furniture_,3
Waregem,Delanghe Telenetcenter,50.889641974180826,3.4295179329780843,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics Store,shops,shops technology_,3
Waregem,Moeder Jeanne,50.89235146501554,3.4266326224440014,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_,3
Waregem,De Lange Muur,50.885561184237844,3.4345270813592994,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_,3
Waregem,Man's Villa,50.89348195451908,3.425635011269496,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_,3
Waregem,El Greco,50.891639312906605,3.424967282000642,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant,food,food greek_,3
Waregem,Internaat College Waregem,50.88958310596921,3.429223180974849,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Boarding House,travel,travel hotel_,3
Waregem,Thuiszorgwinkel,50.894443542465716,3.429521921991636,https://ss3.4sqi.net/img/categories_v2/shops/default_,Mobility Store,shops,shops default_,3
Waregem,Optiek Dirk Verhamme,50.88924109379401,3.4299402970168966,https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_,Optical Shop,building,building medical_opticalshop_,3
Waregem,Fondue Folle,50.88969625972179,3.4215333006254105,https://ss3.4sqi.net/img/categories_v2/food/default_,Fondue Restaurant,food,food default_,3
Waregem,Dayla Lounge,50.886517,3.4337902,https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_,Hookah Bar,nightlife,nightlife hookahbar_,3
Waregem,Cascata,50.89026375069543,3.4201461916638602,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_,Bath House,parks_outdoors,parks_outdoors neighborhood_,3
Waregem,boulezlaan,50.891092,3.420503,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_,Bike Trail,parks_outdoors,parks_outdoors hikingtrail_,3
Waregem,Apotheek De Brabandere,50.885857758994646,3.4339799165594687,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_,Pharmacy,shops,shops pharmacy_,3
Waregem,Restaurant Peking,50.88587590030447,3.4340587255710853,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_,3
Waregem,De Fruitpoort,50.888183664989434,3.43599598511023,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Fruit & Vegetable Store,shops,shops food_grocery_,3
Waregem,Halte Waregem Churchilllaan,50.88911990494847,3.436446189880371,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_,3
Waregem,Halte Waregem Churchilllaan,50.88911990494847,3.436446189880371,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_,3
Brasschaat,Bar d'O,51.29024556010023,4.490916255847405,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,nightlife,nightlife default_,3
Brasschaat,Rituals,51.28959027589229,4.4905354403553535,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop,shops,shops beauty_cosmetic_,3
Brasschaat,Miyaki,51.290686768729294,4.492561464083037,https://ss3.4sqi.net/img/categories_v2/food/japanese_,Japanese Restaurant,food,food japanese_,3
Brasschaat,Ruggeri,51.29144196167735,4.493691142967619,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_,3
Brasschaat,Le Ballotin,51.28921229979925,4.489754420372423,https://ss3.4sqi.net/img/categories_v2/food/tearoom_,Tea Room,food,food tearoom_,3
Brasschaat,D'Oude Pastorie,51.29023922027256,4.493292707696794,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_,3
Brasschaat,Wacko's,51.29184081057248,4.490269867380186,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_,3
